anio_ocu,mes_ocu,día_ocu,hora_ocu,depto_ocu,edad_per,delito_com
2016,4,29,8,1,1,9
2016,4,29,11,2,1,6
2016,4,29,5,2,1,11
2016,4,29,10,1,1,5
2016,4,29,10,1,1,6
2016,4,29,10,1,2,5
2016,4,29,21,1,2,13
2016,4,29,19,1,1,7
2016,4,29,18,1,1,8
2016,4,29,17,2,2,7
2016,4,29,20,1,1,5
2016,4,30,15,1,2,7
2016,4,30,22,1,1,18
2016,4,30,16,1,1,6
2016,4,30,20,1,1,6
2016,4,30,21,1,2,7
2016,4,30,18,1,1,5
2016,4,30,23,1,1,8
2016,4,30,19,1,2,9
2016,4,30,19,2,1,9
2016,4,30,16,2,1,7
2016,4,30,11,1,1,10
2016,4,30,10,2,2,8
2016,4,30,18,1,1,9
2016,5,1,2,1,2,7
2016,5,1,16,1,1,7
2016,5,1,16,1,1,6
2016,5,1,14,1,1,7
2016,5,1,11,1,2,7
2016,5,1,0,2,1,7
2016,5,1,17,2,2,9
2016,5,1,18,1,1,8
2016,5,1,20,1,1,8
2016,5,1,20,1,1,6
2016,5,1,13,2,1,4
2016,5,1,0,1,1,5
2016,5,1,5,2,1,5
2016,5,1,10,2,1,8
2016,5,1,12,2,1,5
2016,5,1,20,1,1,6
2016,5,1,20,2,2,6
2016,5,1,23,2,1,6
2016,5,1,99,1,1,7
2016,5,1,23,2,2,8
2016,5,2,20,1,1,9
2016,5,2,21,2,1,5
2016,5,2,0,2,1,5
2016,5,2,8,2,1,5
2016,5,2,12,2,1,7
2016,5,2,99,1,1,18
2016,5,2,21,1,1,5
2016,5,2,12,2,1,18
2016,5,2,10,1,1,6
2016,5,2,14,1,1,5
2016,5,2,13,2,1,8
2016,5,2,2,1,1,5
2016,5,2,7,1,1,5
2016,5,2,11,1,1,5
2016,5,2,11,1,1,6
2016,5,2,14,2,1,7
2016,5,3,8,1,1,4
2016,5,3,19,1,1,18
2016,5,3,4,2,1,9
2016,5,3,5,2,2,6
2016,5,3,7,1,1,7
2016,5,3,18,1,1,6
2016,5,3,10,2,1,4
2016,5,3,8,1,1,10
2016,5,3,13,1,1,4
2016,5,3,10,2,2,7
2016,5,3,17,1,1,5
2016,5,3,10,1,1,6
2016,5,3,8,1,1,8
2016,5,3,20,1,1,5
2016,5,3,15,1,1,5
2016,5,3,14,2,1,6
2016,5,3,15,2,1,6
2016,5,3,17,2,1,9
2016,5,3,13,2,2,5
2016,5,4,20,1,1,6
2016,5,4,21,1,1,8
2016,5,4,19,1,1,6
2016,5,4,17,1,1,5
2016,5,4,15,1,1,4
2016,5,4,15,1,1,7
2016,5,4,14,1,1,8
2016,5,4,18,1,2,9
2016,5,4,5,2,1,7
2016,5,4,10,2,1,5
2016,5,4,19,2,1,7
2016,5,4,6,1,1,9
2016,5,4,18,1,2,4
2016,5,5,17,1,1,9
2016,5,5,18,1,2,8
2016,5,5,99,1,1,11
2016,5,5,18,1,2,5
2016,5,5,20,1,1,5
2016,5,5,21,2,1,6
2016,5,5,12,1,1,6
2016,5,5,20,2,1,5
2016,5,5,21,1,1,5
2016,5,5,22,2,1,6
2016,5,5,9,2,2,12
2016,5,5,10,1,1,14
2016,5,5,18,2,1,11
2016,5,5,9,2,1,6
2016,5,5,20,2,1,6
2016,5,6,19,1,1,5
2016,5,6,17,1,1,6
2016,5,6,21,1,1,6
2016,5,6,5,2,1,7
2016,5,6,2,1,1,10
2016,5,6,20,2,1,6
2016,5,6,11,1,1,12
2016,5,6,7,1,1,6
2016,5,6,20,2,1,9
2016,5,6,10,2,1,8
2016,5,6,17,1,1,6
2016,5,6,17,1,1,6
2016,5,6,20,1,1,5
2016,5,7,15,1,1,5
2016,5,7,0,1,2,6
2016,5,7,20,1,1,6
2016,5,7,1,1,1,11
2016,5,7,20,1,1,7
2016,5,7,17,2,1,5
2016,5,7,14,1,1,17
2016,5,7,15,1,1,7
2016,5,7,4,2,1,9
2016,5,7,20,2,1,5
2016,5,7,21,2,1,5
2016,5,7,20,2,1,6
2016,5,7,17,1,1,8
2016,5,7,18,1,1,5
2016,5,7,6,2,1,6
2016,5,7,23,2,1,8
2016,5,7,21,2,1,8
2016,5,7,2,1,2,8
2016,5,8,11,2,1,6
2016,5,8,21,1,1,18
2016,5,8,19,1,1,18
2016,5,8,14,2,1,6
2016,5,8,7,2,1,12
2016,5,8,6,1,1,7
2016,5,8,11,2,1,7
2016,5,8,7,1,1,7
2016,5,8,22,1,1,18
2016,5,8,21,1,1,18
2016,5,8,12,2,1,17
2016,5,8,21,2,1,5
2016,5,8,14,2,1,3
2016,5,8,21,2,1,5
2016,5,8,21,1,1,4
2016,5,8,21,1,2,6
2016,5,8,11,1,2,5
2016,5,8,18,1,1,5
2016,5,8,18,1,1,6
2016,5,8,18,1,1,5
2016,5,8,20,1,2,7
2016,5,8,19,1,1,14
2016,5,8,16,1,1,8
2016,5,8,18,1,1,6
2016,5,8,16,1,1,7
2016,5,8,23,1,1,6
2016,5,8,0,1,1,18
2016,5,9,8,1,1,8
2016,5,9,14,1,1,5
2016,5,9,22,1,1,8
2016,5,9,12,1,2,4
2016,5,9,14,1,1,6
2016,5,9,1,1,1,9
2016,5,9,12,1,1,5
2016,5,9,20,1,1,6
2016,5,9,17,1,1,18
2016,5,9,10,1,2,7
2016,5,9,21,2,1,9
2016,5,9,22,2,1,7
2016,5,9,23,2,2,5
2016,5,10,0,1,2,8
2016,5,10,20,1,1,18
2016,5,10,20,2,1,10
2016,5,10,19,1,1,8
2016,5,10,99,1,1,8
2016,5,10,17,1,2,6
2016,5,10,19,1,1,8
2016,5,10,0,1,1,6
2016,5,10,9,1,1,11
2016,5,10,16,1,1,5
2016,5,10,21,1,1,7
2016,5,10,15,2,1,6
2016,5,10,8,1,2,7
2016,5,10,21,1,1,7
2016,5,10,19,1,1,5
2016,5,10,17,2,1,5
2016,5,10,9,2,2,10
2016,5,11,18,1,1,8
2016,5,11,14,1,1,6
2016,5,11,17,1,1,6
2016,5,11,6,1,1,5
2016,5,11,14,2,1,6
2016,5,11,12,2,1,5
2016,5,11,10,1,1,9
2016,5,11,19,1,1,5
2016,5,11,19,2,2,6
2016,5,11,20,1,1,7
2016,5,11,8,1,1,6
2016,5,11,16,1,1,5
2016,5,11,18,2,2,9
2016,5,11,0,2,2,7
2016,5,11,7,2,2,10
2016,5,11,8,2,1,6
2016,5,11,22,2,2,9
2016,5,11,21,2,2,7
2016,5,12,7,1,1,13
2016,5,12,16,2,1,6
2016,5,12,21,1,1,8
2016,5,12,4,2,1,9
2016,5,12,13,1,2,6
2016,5,12,1,1,1,8
2016,5,12,18,2,1,9
2016,5,12,6,2,2,5
2016,5,12,16,2,1,6
2016,5,12,17,2,1,8
2016,5,12,19,1,1,5
2016,5,12,12,1,1,7
2016,5,12,12,1,1,11
2016,5,12,9,1,1,5
2016,5,12,2,2,1,6
2016,5,13,15,1,1,7
2016,5,13,22,1,1,6
2016,5,13,12,1,1,7
2016,5,13,19,1,1,5
2016,5,13,15,1,2,6
2016,5,13,23,2,1,7
2016,5,13,21,1,1,6
2016,5,13,17,2,1,7
2016,5,13,17,1,1,12
2016,5,13,23,1,1,5
2016,5,13,18,1,1,8
2016,5,13,22,2,1,5
2016,5,14,11,1,1,7
2016,5,14,15,2,1,18
2016,5,14,22,2,1,18
2016,5,14,12,2,1,5
2016,5,14,14,2,1,15
2016,5,14,12,2,1,5
2016,5,14,20,2,1,5
2016,5,14,7,2,1,6
2016,5,15,5,1,1,5
2016,5,15,0,2,1,6
2016,5,15,21,2,2,9
2016,5,15,20,1,1,8
2016,5,15,20,2,1,7
2016,5,15,20,2,1,6
2016,5,15,13,1,1,8
2016,5,15,20,2,1,8
2016,5,15,10,2,1,6
2016,5,15,1,1,1,8
2016,5,15,6,1,1,8
2016,5,15,23,2,1,7
2016,5,16,10,1,1,6
2016,5,16,12,2,1,6
2016,5,16,9,1,1,5
2016,5,16,21,1,1,5
2016,5,16,22,1,1,5
2016,5,16,12,1,1,8
2016,5,16,0,1,1,6
2016,5,16,1,1,1,7
2016,5,16,4,2,1,8
2016,5,16,20,2,2,8
2016,5,16,12,1,2,7
2016,5,16,0,2,1,6
2016,5,16,12,1,1,6
2016,5,16,12,2,2,5
2016,5,16,7,1,1,6
2016,5,17,10,1,1,9
2016,5,17,22,2,1,7
2016,5,17,20,2,1,8
2016,5,17,17,1,1,6
2016,5,17,17,2,1,8
2016,5,17,8,1,1,6
2016,5,17,20,1,1,5
2016,5,17,18,2,1,6
2016,5,17,21,2,1,7
2016,5,17,17,1,1,8
2016,5,17,14,2,1,8
2016,5,17,17,1,1,6
2016,5,17,18,2,1,8
2016,5,17,11,2,1,5
2016,5,17,19,1,1,6
2016,5,17,19,1,1,8
2016,5,17,19,2,2,5
2016,5,17,16,1,1,14
2016,5,17,11,2,1,4
2016,5,17,19,1,1,5
2016,5,17,14,2,1,7
2016,5,18,7,1,1,7
2016,5,18,17,2,1,10
2016,5,18,21,1,1,7
2016,5,18,18,1,2,6
2016,5,18,0,1,1,5
2016,5,18,8,2,2,6
2016,5,18,17,2,1,10
2016,5,18,17,2,1,7
2016,5,18,5,2,1,5
2016,5,18,15,1,1,14
2016,5,18,4,2,1,5
2016,5,18,18,1,1,9
2016,5,18,16,1,1,7
2016,5,19,8,1,1,5
2016,5,19,7,1,1,18
2016,5,19,20,1,1,5
2016,5,19,18,1,1,5
2016,5,19,15,1,2,7
2016,5,19,16,1,1,7
2016,5,19,16,1,1,5
2016,5,19,21,1,1,6
2016,5,19,15,1,1,5
2016,5,19,19,2,1,6
2016,5,19,23,2,2,5
2016,5,19,23,1,1,7
2016,5,19,17,2,1,11
2016,5,19,18,2,1,8
2016,5,20,2,1,1,6
2016,5,20,22,1,1,6
2016,5,20,22,1,1,6
2016,5,20,22,1,2,6
2016,5,20,5,1,1,18
2016,5,20,19,1,2,6
2016,5,20,13,2,1,8
2016,5,20,21,1,1,7
2016,5,20,15,2,1,6
2016,5,20,9,1,2,7
2016,5,20,19,2,1,18
2016,5,20,20,1,1,7
2016,5,20,21,1,1,5
2016,5,20,19,1,1,8
2016,5,20,7,2,2,7
2016,5,20,6,2,1,7
2016,5,21,17,1,2,10
2016,5,21,10,1,1,5
2016,5,21,19,1,1,6
2016,5,21,14,1,1,10
2016,5,21,20,1,1,5
2016,5,21,14,1,1,6
2016,5,21,22,1,1,9
2016,5,21,13,2,1,7
2016,5,21,8,1,1,6
2016,5,21,21,1,1,4
2016,5,21,18,2,1,6
2016,5,21,13,1,1,5
2016,5,21,7,1,1,10
2016,5,21,16,2,1,4
2016,5,21,21,2,1,7
2016,5,21,16,1,1,6
2016,5,21,8,2,2,4
2016,5,21,18,2,1,5
2016,5,21,10,2,1,9
2016,5,22,21,1,1,18
2016,5,22,7,1,1,5
2016,5,22,1,1,1,4
2016,5,22,11,1,1,6
2016,5,22,3,2,1,6
2016,5,22,13,2,1,4
2016,5,22,16,2,1,8
2016,5,22,20,2,1,7
2016,5,22,7,2,1,7
2016,5,22,15,2,1,8
2016,5,22,5,2,1,5
2016,5,22,12,2,2,9
2016,5,22,17,2,1,5
2016,5,22,6,2,2,5
2016,5,22,15,2,1,7
2016,5,23,6,1,2,5
2016,5,23,22,1,1,5
2016,5,23,11,1,2,11
2016,5,23,9,1,1,7
2016,5,23,7,1,1,7
2016,5,23,8,1,2,11
2016,5,23,8,1,1,5
2016,5,23,10,1,1,5
2016,5,23,14,1,2,12
2016,5,23,17,1,1,7
2016,5,23,11,1,1,5
2016,5,24,14,1,1,9
2016,5,24,7,1,1,5
2016,5,24,16,1,1,7
2016,5,24,19,1,1,9
2016,5,24,14,1,1,6
2016,5,24,18,2,1,4
2016,5,24,17,2,1,10
2016,5,24,15,1,1,8
2016,5,24,7,2,1,6
2016,5,24,18,1,1,18
2016,5,24,19,1,1,5
2016,5,23,20,1,1,6
2016,5,23,20,1,1,6
2016,5,24,14,1,1,6
2016,5,24,13,1,1,7
2016,5,24,16,1,1,6
2016,5,24,10,2,1,13
2016,5,24,18,2,1,5
2016,5,25,7,1,1,5
2016,5,25,9,1,1,6
2016,5,25,6,1,1,5
2016,5,25,13,1,1,4
2016,5,25,18,2,1,5
2016,5,25,18,1,1,13
2016,5,25,7,1,1,4
2016,5,25,8,1,1,4
2016,5,25,17,1,2,5
2016,5,25,10,1,1,4
2016,5,25,22,1,1,8
2016,5,25,6,2,1,4
2016,5,26,12,1,1,9
2016,5,26,19,1,1,8
2016,5,26,22,1,2,5
2016,5,26,13,1,1,6
2016,5,26,20,1,1,5
2016,5,26,21,1,1,6
2016,5,26,12,1,1,6
2016,5,26,19,1,1,6
2016,5,26,8,2,1,9
2016,5,26,9,1,1,7
2016,5,26,21,2,1,7
2016,5,26,22,1,1,5
2016,5,26,10,2,2,5
2016,5,26,8,2,1,5
2016,5,26,12,2,1,12
2016,5,26,12,1,1,7
2016,5,26,21,1,1,6
2016,5,26,21,2,1,7
2016,5,26,12,2,1,5
2016,5,26,17,2,2,4
2016,5,26,10,2,1,9
2016,5,26,11,2,1,8
2016,5,26,17,2,2,5
2016,5,26,22,1,1,6
2016,5,27,22,1,1,5
2016,5,27,11,1,1,5
2016,5,27,0,1,1,6
2016,5,27,6,1,2,7
2016,5,27,6,2,1,10
2016,5,27,8,1,1,8
2016,5,27,23,2,1,8
2016,5,27,20,2,1,6
2016,5,27,18,2,1,14
2016,5,27,5,2,1,10
2016,5,27,5,2,1,11
2016,5,28,1,1,1,8
2016,5,28,8,1,2,6
2016,5,28,17,1,1,6
2016,5,28,20,2,1,7
2016,5,28,20,2,1,4
2016,5,28,15,2,1,6
2016,5,28,21,2,1,8
2016,5,28,15,2,2,8
2016,5,28,12,1,1,4
2016,5,28,23,2,1,7
2016,5,28,1,2,1,10
2016,5,28,21,2,1,6
2016,5,29,10,2,1,5
2016,5,29,15,1,1,7
2016,5,29,12,2,1,5
2016,5,29,21,1,1,5
2016,5,29,17,2,1,8
2016,5,29,10,2,1,14
2016,5,29,7,2,1,7
2016,5,29,20,1,1,13
2016,5,29,19,2,1,5
2016,5,29,16,1,2,7
2016,5,29,18,1,2,6
2016,5,29,23,2,1,9
2016,5,29,21,2,1,7
2016,5,30,14,1,1,5
2016,5,30,10,1,1,7
2016,5,30,22,1,1,6
2016,5,30,18,1,1,7
2016,5,31,17,1,1,7
2016,5,31,7,1,1,6
2016,5,31,18,1,1,7
2016,5,31,11,1,2,9
2016,5,31,21,1,1,5
2016,5,31,9,1,1,4
2016,5,31,20,2,2,4
2016,5,31,7,1,1,4
2016,5,31,16,2,1,8
2016,5,31,15,1,1,6
2016,6,1,20,1,1,5
2016,6,1,11,1,2,6
2016,6,1,19,1,1,6
2016,6,1,19,1,1,6
2016,6,1,14,2,1,6
2016,6,1,15,1,2,5
2016,6,1,9,1,1,8
2016,6,1,13,1,1,10
2016,6,1,16,1,1,7
2016,6,1,19,2,1,6
2016,6,1,20,2,1,4
2016,6,1,21,1,1,9
2016,6,1,22,1,1,7
2016,6,1,16,2,1,8
2016,6,2,22,1,1,9
2016,6,2,22,1,2,7
2016,6,2,22,2,1,11
2016,6,2,7,1,1,6
2016,6,2,21,1,1,5
2016,6,2,19,1,1,11
2016,6,2,10,1,1,5
2016,6,2,5,1,1,9
2016,6,2,20,1,1,11
2016,6,2,7,1,1,6
2016,6,2,7,2,1,15
2016,6,2,8,1,2,9
2016,6,2,20,1,2,5
2016,6,2,7,1,2,6
2016,6,3,21,1,2,9
2016,6,3,18,1,1,11
2016,6,3,9,1,1,18
2016,6,3,11,2,1,6
2016,6,3,13,1,1,12
2016,6,3,13,1,1,6
2016,6,3,6,1,1,7
2016,6,3,11,1,2,6
2016,6,3,17,1,1,6
2016,6,3,21,2,1,11
2016,6,3,23,2,1,8
2016,6,3,10,1,1,9
2016,6,3,9,2,1,8
2016,6,3,15,1,1,9
2016,6,4,17,1,1,5
2016,6,4,2,2,1,8
2016,6,4,13,2,1,10
2016,6,4,0,1,2,8
2016,6,4,10,1,1,8
2016,6,4,13,2,1,6
2016,6,4,17,2,1,9
2016,6,4,20,2,1,6
2016,6,4,12,1,2,5
2016,6,4,20,2,1,5
2016,6,4,18,1,1,5
2016,6,4,7,1,1,5
2016,6,4,21,2,1,7
2016,6,5,21,1,1,6
2016,6,5,10,1,1,9
2016,6,5,4,1,1,5
2016,6,5,15,1,1,8
2016,6,5,18,1,1,5
2016,6,5,21,1,1,9
2016,6,5,21,1,1,8
2016,6,5,19,2,1,7
2016,6,5,16,1,2,5
2016,6,5,19,1,1,6
2016,6,5,9,1,1,4
2016,6,5,99,2,1,6
2016,6,5,13,2,1,7
2016,6,5,20,2,2,8
2016,6,5,16,2,1,12
2016,6,5,12,1,1,7
2016,6,5,7,1,1,7
2016,6,5,12,2,1,5
2016,6,5,18,1,1,8
2016,6,5,15,2,1,8
2016,6,5,19,1,1,6
2016,6,5,20,2,1,5
2016,6,5,19,1,1,5
2016,6,6,12,1,1,10
2016,6,6,9,1,1,6
2016,6,6,13,1,1,9
2016,6,6,10,1,1,8
2016,6,6,20,1,1,6
2016,6,6,18,1,1,5
2016,6,6,18,1,1,13
2016,6,6,9,1,1,5
2016,6,6,2,2,1,18
2016,6,6,3,2,1,6
2016,6,6,19,2,1,6
2016,6,6,1,1,1,5
2016,6,6,8,2,1,11
2016,6,6,21,2,1,8
2016,6,6,21,1,1,5
2016,6,6,22,2,1,5
2016,6,6,22,1,1,5
2016,6,6,20,1,1,7
2016,6,6,4,2,1,7
2016,6,6,22,1,1,5
2016,6,6,16,2,1,8
2016,6,6,12,1,1,6
2016,6,6,15,1,2,6
2016,6,7,12,1,2,6
2016,6,7,17,1,2,8
2016,6,7,5,1,1,6
2016,6,7,20,1,1,6
2016,6,7,8,1,1,6
2016,6,7,2,1,1,9
2016,6,7,1,2,1,6
2016,6,7,7,2,1,6
2016,6,7,13,1,1,8
2016,6,7,19,1,1,7
2016,6,7,21,1,1,5
2016,6,7,11,1,1,18
2016,6,7,18,2,1,5
2016,6,7,23,2,1,6
2016,6,8,0,1,1,6
2016,6,8,8,2,2,8
2016,6,8,8,1,1,6
2016,6,8,20,1,1,9
2016,6,8,9,2,2,5
2016,6,8,20,1,1,7
2016,6,8,22,1,1,6
2016,6,8,13,1,2,7
2016,6,8,22,2,1,6
2016,6,8,9,2,1,7
2016,6,8,2,2,1,7
2016,6,8,14,1,1,7
2016,6,9,19,1,1,7
2016,6,9,23,1,1,18
2016,6,9,14,1,1,8
2016,6,9,10,1,2,8
2016,6,9,20,1,1,7
2016,6,9,12,1,1,6
2016,6,9,18,1,1,4
2016,6,9,18,2,1,5
2016,6,9,12,1,1,7
2016,6,9,19,2,1,4
2016,6,9,13,1,1,8
2016,6,9,5,1,1,8
2016,6,9,0,1,1,5
2016,6,9,17,1,1,9
2016,6,9,11,2,1,3
2016,6,9,15,2,1,5
2016,6,9,12,1,1,5
2016,6,9,14,1,2,7
2016,6,9,18,1,1,8
2016,6,9,5,1,1,5
2016,6,9,15,1,1,10
2016,6,9,21,2,1,7
2016,6,9,11,1,1,5
2016,6,9,10,1,1,7
2016,6,10,13,2,1,5
2016,6,10,20,1,1,7
2016,6,10,21,1,1,5
2016,6,10,21,2,1,5
2016,6,10,8,1,1,6
2016,6,10,17,1,1,7
2016,6,10,23,2,1,6
2016,6,10,21,1,1,5
2016,6,10,22,1,1,4
2016,6,10,18,1,1,5
2016,6,10,18,2,1,7
2016,6,10,9,1,1,4
2016,6,10,13,2,1,6
2016,6,11,14,2,1,12
2016,6,11,20,2,1,4
2016,6,11,16,2,1,5
2016,6,11,15,2,1,8
2016,6,11,16,2,2,12
2016,6,11,6,2,1,6
2016,6,11,21,2,2,6
2016,6,11,13,2,1,13
2016,6,11,1,1,1,5
2016,6,11,5,2,2,5
2016,6,11,20,1,1,5
2016,6,11,22,1,1,6
2016,6,11,16,2,1,5
2016,6,11,6,2,1,6
2016,6,11,19,1,1,11
2016,6,11,6,2,1,6
2016,6,12,3,1,1,6
2016,6,12,22,2,1,5
2016,6,12,18,2,1,10
2016,6,12,13,2,1,6
2016,6,12,7,2,1,13
2016,6,12,7,2,2,7
2016,6,12,1,1,1,8
2016,6,12,16,1,1,7
2016,6,12,10,1,1,6
2016,6,12,9,2,1,6
2016,6,12,1,2,1,5
2016,6,12,7,2,1,7
2016,6,12,13,2,1,5
2016,6,12,16,2,1,5
2016,6,12,16,1,1,6
2016,6,12,18,1,1,8
2016,6,12,22,2,1,5
2016,6,12,23,2,1,7
2016,6,13,21,1,1,6
2016,6,13,8,1,1,9
2016,6,13,15,1,1,6
2016,6,13,19,1,1,14
2016,6,13,20,1,1,6
2016,6,13,19,2,1,9
2016,6,13,5,2,1,6
2016,6,13,20,2,1,6
2016,6,13,20,2,1,9
2016,6,13,22,2,1,4
2016,6,13,19,2,1,8
2016,6,13,9,1,1,6
2016,6,13,11,1,2,18
2016,6,13,11,1,1,8
2016,6,13,11,1,1,18
2016,6,14,17,1,1,7
2016,6,14,8,1,1,7
2016,6,14,17,1,1,7
2016,6,14,15,1,1,5
2016,6,14,20,1,1,5
2016,6,14,21,1,1,18
2016,6,14,23,1,1,6
2016,6,14,19,1,1,11
2016,6,14,9,1,2,8
2016,6,14,14,2,1,7
2016,6,14,18,1,1,7
2016,6,14,18,2,1,8
2016,6,14,6,2,2,6
2016,6,14,19,2,1,4
2016,6,14,11,1,1,7
2016,6,14,14,1,1,5
2016,6,14,20,1,2,6
2016,6,14,18,2,1,7
2016,6,14,16,2,1,6
2016,6,14,8,1,1,5
2016,6,14,17,2,1,6
2016,6,14,17,1,1,5
2016,6,15,17,1,1,10
2016,6,15,21,1,1,5
2016,6,15,22,1,1,6
2016,6,15,11,2,1,5
2016,6,15,12,2,1,13
2016,6,15,12,1,1,12
2016,6,15,20,1,2,8
2016,6,15,16,1,1,7
2016,6,15,17,2,1,8
2016,6,15,16,2,2,6
2016,6,15,22,1,1,6
2016,6,16,8,1,1,10
2016,6,16,22,2,1,8
2016,6,16,20,2,2,5
2016,6,16,7,2,2,9
2016,6,16,2,2,1,6
2016,6,16,12,2,1,5
2016,6,16,5,1,1,7
2016,6,16,21,2,1,6
2016,6,16,15,1,1,6
2016,6,16,20,1,1,5
2016,6,16,13,1,1,4
2016,6,16,10,1,1,6
2016,6,16,19,1,1,5
2016,6,16,6,1,1,9
2016,6,16,13,2,1,6
2016,6,16,20,1,1,6
2016,6,16,21,1,1,7
2016,6,16,16,1,1,6
2016,6,16,7,1,2,5
2016,6,17,18,1,1,7
2016,6,17,19,1,1,11
2016,6,17,18,1,1,5
2016,6,17,7,1,1,8
2016,6,17,20,2,1,5
2016,6,17,18,1,1,4
2016,6,18,22,1,1,8
2016,6,18,12,2,2,7
2016,6,18,8,2,1,5
2016,6,18,18,2,1,9
2016,6,18,17,2,1,5
2016,6,18,12,1,1,5
2016,6,18,2,1,1,5
2016,6,18,7,1,1,10
2016,6,18,13,1,1,6
2016,6,18,17,1,1,7
2016,6,18,1,2,1,13
2016,6,18,18,1,1,6
2016,6,18,7,2,1,7
2016,6,18,9,2,1,9
2016,6,18,19,2,1,10
2016,6,18,1,1,1,5
2016,6,18,8,2,2,6
2016,6,18,14,2,1,7
2016,6,18,21,1,1,6
2016,6,18,23,1,1,6
2016,6,19,10,2,1,5
2016,6,19,10,2,1,6
2016,6,19,10,2,1,6
2016,6,19,10,2,1,6
2016,6,19,14,2,1,7
2016,6,19,0,2,1,4
2016,6,19,1,1,1,6
2016,6,19,2,2,1,6
2016,6,19,8,1,1,11
2016,6,19,16,1,2,9
2016,6,19,23,1,1,7
2016,6,19,20,1,2,6
2016,6,19,14,2,1,6
2016,6,20,12,2,2,4
2016,6,20,21,2,1,11
2016,6,20,20,2,1,7
2016,6,20,11,2,1,5
2016,6,20,14,2,1,6
2016,6,20,16,1,2,9
2016,6,20,15,2,1,5
2016,6,20,1,1,1,7
2016,6,20,8,2,1,5
2016,6,20,19,2,1,6
2016,6,20,23,2,2,10
2016,6,20,10,2,1,8
2016,6,20,19,2,1,4
2016,6,20,15,2,1,6
2016,6,20,13,2,2,8
2016,6,20,8,2,1,6
2016,6,20,8,2,1,7
2016,6,20,9,1,1,5
2016,6,20,20,2,1,6
2016,6,21,20,2,1,5
2016,6,21,23,1,1,8
2016,6,21,19,1,1,7
2016,6,21,12,1,1,11
2016,6,21,20,1,1,6
2016,6,21,20,1,1,6
2016,6,21,5,1,1,11
2016,6,21,5,1,1,6
2016,6,21,11,2,1,7
2016,6,21,13,2,1,10
2016,6,21,4,2,1,9
2016,6,21,10,1,1,6
2016,6,21,11,2,1,4
2016,6,21,8,2,1,9
2016,6,21,9,1,1,6
2016,6,21,8,1,1,8
2016,6,21,19,2,2,18
2016,6,21,20,2,1,6
2016,6,21,15,2,2,5
2016,6,22,20,1,1,7
2016,6,22,5,1,1,5
2016,6,22,18,1,1,10
2016,6,22,20,1,1,5
2016,6,22,19,1,2,5
2016,6,22,21,2,1,6
2016,6,22,20,1,1,9
2016,6,22,5,2,1,11
2016,6,22,17,2,1,7
2016,6,22,23,2,1,7
2016,6,22,17,1,1,4
2016,6,22,21,1,1,4
2016,6,22,5,1,2,4
2016,6,23,12,1,1,8
2016,6,23,7,1,1,6
2016,6,23,9,1,1,7
2016,6,23,14,2,1,6
2016,6,23,21,1,1,6
2016,6,23,22,1,1,4
2016,6,23,13,1,1,7
2016,6,23,18,2,1,18
2016,6,23,21,2,1,6
2016,6,23,21,1,1,8
2016,6,23,14,2,1,4
2016,6,23,2,2,1,8
2016,6,23,13,2,2,7
2016,6,23,14,1,1,6
2016,6,23,7,2,1,8
2016,6,23,23,1,1,5
2016,6,23,1,1,1,4
2016,6,23,21,1,1,7
2016,6,23,16,1,1,9
2016,6,23,15,1,2,7
2016,6,23,22,1,1,7
2016,6,24,7,1,1,6
2016,6,24,14,1,1,10
2016,6,24,15,1,1,7
2016,6,24,20,1,1,8
2016,6,24,15,1,1,9
2016,6,24,1,2,1,8
2016,6,24,16,2,1,5
2016,6,24,17,2,1,6
2016,6,24,8,1,1,8
2016,6,24,11,1,1,7
2016,6,24,11,1,1,8
2016,6,24,11,2,2,6
2016,6,24,9,2,1,6
2016,6,24,12,1,1,7
2016,6,25,20,1,2,6
2016,6,25,22,1,1,6
2016,6,25,21,1,1,6
2016,6,25,14,1,1,5
2016,6,25,5,1,1,7
2016,6,25,13,1,1,7
2016,6,25,19,1,1,7
2016,6,25,3,2,1,6
2016,6,25,20,2,1,4
2016,6,25,19,2,1,7
2016,6,25,19,1,1,5
2016,6,25,0,2,2,7
2016,6,25,20,1,1,6
2016,6,25,19,1,1,18
2016,6,25,19,2,1,5
2016,6,26,17,1,1,6
2016,6,26,20,1,1,7
2016,6,26,22,2,1,6
2016,6,26,4,2,1,11
2016,6,26,19,2,2,5
2016,6,26,16,2,1,8
2016,6,26,21,2,1,6
2016,6,26,5,2,1,6
2016,6,26,22,1,2,5
2016,6,26,20,2,1,5
2016,6,26,23,1,1,5
2016,6,26,9,1,1,7
2016,6,26,15,1,1,6
2016,6,26,7,2,1,10
2016,6,26,6,2,1,5
2016,6,26,12,2,1,5
2016,6,26,10,2,1,9
2016,6,26,8,1,1,7
2016,6,26,10,1,1,8
2016,6,26,10,1,1,6
2016,6,26,7,1,1,7
2016,6,26,16,1,1,4
2016,6,27,20,2,1,6
2016,6,27,10,2,1,9
2016,6,27,10,2,1,9
2016,6,27,10,2,1,7
2016,6,27,9,2,1,6
2016,6,27,19,2,2,9
2016,6,27,7,1,1,6
2016,6,27,4,2,1,7
2016,6,27,18,2,1,11
2016,6,27,22,2,1,5
2016,6,28,19,2,1,8
2016,6,28,18,1,2,10
2016,6,28,19,1,1,6
2016,6,28,12,1,1,9
2016,6,28,7,1,2,7
